State,Crop,Category,Season,Sowing,Harvesting,Duration
Rajasthan,Minor Crop Variant 307,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 308,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 309,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 310,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 311,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 312,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 313,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 314,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 315,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 316,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 317,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 318,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 319,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 320,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 321,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 322,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 323,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 324,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 325,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 326,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 327,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 328,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 329,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 330,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 331,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 332,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 333,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 334,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 335,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 336,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 337,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 338,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 339,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 340,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 341,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 342,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 343,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 344,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 345,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 346,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 347,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 348,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 349,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 350,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 351,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 352,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 353,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 354,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 355,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 356,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 357,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 358,Misc,Misc,June-July,Oct-Nov,90-120 days
Rajasthan,Minor Crop Variant 359,Misc,Misc,June-July,Oct-Nov,90-120 days
Sikkim,Rice,Cereal,Kharif,June-July,Oct-Nov,120-150 days
Sikkim,Wheat,Cereal,Rabi,Oct-Nov,March-April,130-150 days
Sikkim,Maize,Cereal,Kharif,June-July,Sept-Oct,90-110 days
Sikkim,Jowar,Cereal,Kharif,June-July,Oct-Nov,100-120 days
Sikkim,Bajra,Cereal,Kharif,June-July,Sept-Oct,80-100 days
Sikkim,Ragi,Cereal,Kharif,June-July,Oct-Nov,110-130 days
Sikkim,Barley,Cereal,Rabi,Oct-Nov,March-April,120-140 days
Sikkim,Small Millets,Cereal,Kharif,June-July,Sept-Oct,90-110 days
Sikkim,Kodo Millet,Cereal,Kharif,June-July,Oct-Nov,100-120 days
Sikkim,Barnyard Millet,Cereal,Kharif,June-July,Sept-Oct,90-100 days
Sikkim,Foxtail Millet,Cereal,Kharif,June-July,Aug-Sept,80-90 days
Sikkim,Proso Millet,Cereal,Zaid,March-April,May-June,60-75 days
Sikkim,Little Millet,Cereal,Kharif,June-July,Sept-Oct,85-105 days
Sikkim,Oats,Cereal,Rabi,Oct-Nov,Feb-March,120-150 days
Sikkim,Gram,Pulse,Rabi,Oct-Nov,Feb-March,130-150 days
Sikkim,Tur,Pulse,Kharif,June-July,Dec-Jan,160-200 days
Sikkim,Moong,Pulse,Kharif,June-July,Aug-Sept,60-90 days
Sikkim,Urad,Pulse,Kharif,June-July,Aug-Sept,70-90 days
Sikkim,Masur,Pulse,Rabi,Oct-Nov,Feb-March,120-140 days
Sikkim,Peas,Pulse,Rabi,Oct-Nov,Jan-Feb,90-120 days
Sikkim,Horse Gram,Pulse,Kharif,Aug-Sept,Nov-Dec,120-150 days
Sikkim,Cowpea,Pulse,Kharif,June-July,Sept-Oct,80-100 days
Sikkim,Rajma,Pulse,Rabi,Oct-Nov,Feb-March,110-130 days
Sikkim,Moth Bean,Pulse,Kharif,June-July,Sept-Oct,90-110 days
Sikkim,Lathyrus,Pulse,Rabi,Oct-Nov,Feb-March,120-140 days
Sikkim,Guar,Pulse,Kharif,June-July,Oct-Nov,100-120 days
Sikkim,Groundnut,Oilseed,Kharif,June-July,Oct-Nov,100-120 days
Sikkim,Mustard,Oilseed,Rabi,Oct-Nov,Feb-March,110-130 days
Sikkim,Soybean,Oilseed,Kharif,June-July,Sept-Oct,95-115 days
Sikkim,Sunflower,Oilseed,Zaid,Jan-Feb,May-June,90-110 days
Sikkim,Sesamum,Oilseed,Kharif,June-July,Sept-Oct,80-100 days
Sikkim,Linseed,Oilseed,Rabi,Oct-Nov,Feb-March,120-150 days
Sikkim,Castor,Oilseed,Kharif,June-July,Dec-Jan,150-180 days
Sikkim,Safflower,Oilseed,Rabi,Oct-Nov,March-April,150-180 days
Sikkim,Niger,Oilseed,Kharif,July-Aug,Nov-Dec,110-130 days
Sikkim,Potato,Vegetable,Rabi,Oct-Nov,Jan-Feb,90-120 days
Sikkim,Onion,Vegetable,Rabi,Oct-Nov,March-April,140-160 days
Sikkim,Tomato,Vegetable,Kharif,June-July,Sept-Oct,110-130 days
Sikkim,Brinjal,Vegetable,Kharif,June-July,Oct-Nov,120-150 days
Sikkim,Chilli,Vegetable,Kharif,June-July,Oct-Nov,150-180 days
Sikkim,Cabbage,Vegetable,Rabi,Sept-Oct,Dec-Jan,90-120 days
Sikkim,Cauliflower,Vegetable,Rabi,Sept-Oct,Nov-Dec,90-120 days
Sikkim,Okra,Vegetable,Kharif,June-July,Aug-Sept,90-110 days
Sikkim,Bottle Gourd,Vegetable,Kharif,June-July,Aug-Sept,90-120 days
Sikkim,Bitter Gourd,Vegetable,Kharif,June-July,Aug-Sept,90-110 days
Sikkim,Radish,Vegetable,Rabi,Oct-Nov,Dec-Jan,50-70 days
Sikkim,Carrot,Vegetable,Rabi,Oct-Nov,Jan-Feb,90-110 days
Sikkim,Garlic,Vegetable,Rabi,Oct-Nov,March-April,150-170 days
Sikkim,Ginger,Vegetable,Kharif,April-May,Dec-Jan,240-270 days
Sikkim,Turmeric,Vegetable,Kharif,May-June,Jan-Feb,210-270 days
Sikkim,Mango,Fruit,Perennial,June-July,April-June,120-150 days
Sikkim,Banana,Fruit,Perennial,June-July,Year-round,300-360 days
Sikkim,Citrus,Fruit,Perennial,June-July,Year-round,150-180 days
Sikkim,Orange,Fruit,Perennial,June-July,Nov-Jan,180-210 days
Sikkim,Guava,Fruit,Perennial,June-July,Nov-Jan,120-150 days
Sikkim,Papaya,Fruit,Perennial,June-July,Year-round,270-330 days
Sikkim,Pomegranate,Fruit,Perennial,June-July,Nov-Jan,150-180 days
Sikkim,Apple,Fruit,Perennial,Jan-Feb,Aug-Oct,150-180 days
Sikkim,Grapes,Fruit,Perennial,Jan-Feb,March-May,120-150 days
Sikkim,Pineapple,Fruit,Perennial,June-July,Aug-Oct,450-500 days
Sikkim,Sapota,Fruit,Perennial,June-July,Year-round,150-180 days
Sikkim,Litchi,Fruit,Perennial,Jan-Feb,May-June,120-140 days
Sikkim,Jackfruit,Fruit,Perennial,June-July,April-June,120-150 days
Sikkim,Ber,Fruit,Perennial,June-July,Jan-Feb,150-180 days
Sikkim,Amla,Fruit,Perennial,June-July,Nov-Jan,180-210 days
Sikkim,Custard Apple,Fruit,Perennial,June-July,Oct-Nov,120-150 days
Sikkim,Watermelon,Fruit,Perennial,Jan-Feb,April-May,85-100 days
Sikkim,Muskmelon,Fruit,Perennial,Jan-Feb,April-May,80-95 days
Sikkim,Strawberry,Fruit,Perennial,Oct-Nov,Feb-March,120-150 days
Sikkim,Kiwi,Fruit,Perennial,Jan-Feb,Oct-Nov,200-240 days
Sikkim,Black Pepper,Spices,Kharif/Rabi,June-July,Jan-March,240-300 days
Sikkim,Small Cardamom,Spices,Kharif/Rabi,June-July,Aug-Feb,300-360 days
Sikkim,Large Cardamom,Spices,Kharif/Rabi,June-July,Oct-Dec,300-360 days
Sikkim,Clove,Spices,Kharif/Rabi,June-July,Jan-March,240-300 days
Sikkim,Nutmeg,Spices,Kharif/Rabi,June-July,Year-round,240-300 days
Sikkim,Cinnamon,Spices,Kharif/Rabi,June-July,Year-round,240-300 days
Sikkim,Cumin,Spices,Kharif/Rabi,Oct-Nov,Feb-March,110-120 days
Sikkim,Fennel,Spices,Kharif/Rabi,Oct-Nov,March-April,150-180 days
Sikkim,Coriander,Spices,Kharif/Rabi,Oct-Nov,Feb-March,110-130 days
Sikkim,Ajwain,Spices,Kharif/Rabi,Oct-Nov,March-April,150-170 days
Sikkim,Suva,Spices,Kharif/Rabi,Oct-Nov,Feb-March,120-140 days
Sikkim,Vanilla,Spices,Kharif/Rabi,June-July,Ongoing,365-365 days
Sikkim,Ashwagandha,Medicinal,Misc,Aug-Sept,Jan-Feb,150-180 days
Sikkim,Aloe Vera,Medicinal,Misc,June-July,Year-round,300-365 days
Sikkim,Tulsi,Medicinal,Misc,June-July,Sept-Oct,90-120 days
Sikkim,Mentha,Medicinal,Misc,Jan-Feb,May-June,100-120 days
Sikkim,Isabgol,Medicinal,Misc,Oct-Nov,March-April,110-130 days
Sikkim,Senna,Medicinal,Misc,June-July,Oct-Nov,110-130 days
Sikkim,Safed Musli,Medicinal,Misc,June-July,Dec-Jan,180-210 days
Sikkim,Kalmegh,Medicinal,Misc,June-July,Nov-Dec,120-150 days
Sikkim,Shatavari,Medicinal,Misc,June-July,Year-round,365-500 days
Sikkim,Guduchi,Medicinal,Misc,June-July,Year-round,365-365 days
Sikkim,Brahmi,Medicinal,Misc,June-July,Ongoing,90-120 days
Sikkim,Stevia,Medicinal,Misc,Feb-March,Ongoing,90-120 days
Sikkim,Marigold,Flower,Misc,June-July,Sept-Oct,60-90 days
Sikkim,Rose,Flower,Misc,Oct-Nov,Year-round,120-150 days
Sikkim,Jasmine,Flower,Misc,June-July,March-May,90-120 days
Sikkim,Chrysanthemum,Flower,Misc,June-July,Nov-Dec,120-150 days
Sikkim,Tuberose,Flower,Misc,Feb-March,July-Sept,150-180 days
Sikkim,Gladiolus,Flower,Misc,Oct-Nov,Jan-Feb,90-120 days
Sikkim,Gerbera,Flower,Misc,Year-round,Year-round,90-120 days
Sikkim,Carnation,Flower,Misc,Oct-Nov,Feb-March,150-180 days
Sikkim,Orchid,Flower,Misc,Year-round,Year-round,365-365 days
Sikkim,Crossandra,Flower,Misc,June-July,Oct-Nov,120-150 days
Sikkim,Aster,Flower,Misc,June-July,Sept-Oct,90-120 days
Sikkim,Lily,Flower,Misc,Oct-Nov,Jan-Feb,90-120 days
Sikkim,Jute,Fiber,Kharif,March-May,July-Sept,120-150 days
Sikkim,Cotton,Fiber,Kharif,May-July,Oct-Dec,160-210 days
Sikkim,Sugarcane,Sugar,Annual,Jan-March,Dec-March,300-360 days
Sikkim,Tea,Plantation,Perennial,March-April,Oct-Nov,180-240 days
Sikkim,Coffee,Plantation,Perennial,June-July,Nov-Jan,240-300 days
Sikkim,Rubber,Plantation,Perennial,June-July,Ongoing,365-365 days
Sikkim,Coconut,Plantation,Perennial,June-July,Ongoing,365-365 days
Sikkim,Cashew,Plantation,Perennial,June-July,Feb-May,120-150 days
Sikkim,Arecanut,Plantation,Perennial,June-July,Ongoing,365-365 days
Sikkim,Betelvine,Cash,Perennial,June-July,Year-round,365-365 days
Sikkim,Tobacco,Cash,Rabi,Oct-Nov,Feb-March,120-150 days
Sikkim,Indigo,Dye,Kharif,June-July,Sept-Oct,90-110 days
Sikkim,Henna,Dye,Kharif,June-July,Oct-Nov,120-150 days
Sikkim,Saffron,Spices,Rabi,Aug-Sept,Oct-Nov,60-90 days
Sikkim,Cocoa,Plantation,Perennial,June-July,Ongoing,365-365 days
Sikkim,Rice (Basmati-370),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (IR-64),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (Jaya),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (Swarna),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (Pusa-1121),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (KRH-2),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (PR-121),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (MTU-1010),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (BPT-5204),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (Sambha Mahsuri),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (Govind),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (Saket-4),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (Ratna),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (Sona),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (Mahsuri),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (ADT-36),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (ADT-43),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (CO-43),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (CO-51),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Rice (IR-36),Cereal,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Wheat (HD-2967),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (HD-3086),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (PBW-343),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (Lok-1),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (Raj-3765),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (K-307),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (GW-322),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (Sharbati),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (Durum),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (Sonalika),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (Kalyan Sona),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (WH-1105),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (HI-1544),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (GW-496),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Wheat (DBW-187),Cereal,Rabi,Oct-Nov,March-April,125-155 days
Sikkim,Maize (Ganga-5),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Sikkim,Maize (Deccan-103),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Sikkim,Maize (Pioneer-30V92),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Sikkim,Maize (HQPM-1),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Sikkim,Maize (Bio-9637),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Sikkim,Maize (Shaktiman-1),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Sikkim,Maize (Prabhat),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Sikkim,Maize (Kisan),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Sikkim,Maize (Jawahar),Cereal,Kharif,June-July,Sept-Oct,85-115 days
Sikkim,Mango (Alphonso),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Dasheri),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Langra),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Chausa),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Kesar),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Badami),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Totapuri),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Neelum),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Amrapali),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Mallika),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Himsagar),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Banganapalli),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Suvarnarekha),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Fazli),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Mango (Gulabkhas),Fruit,Perennial,June-July,April-June,115-155 days
Sikkim,Potato (Kufri Jyoti),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Sikkim,Potato (Kufri Bahar),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Sikkim,Potato (Kufri Pukhraj),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Sikkim,Potato (Kufri Chandramukhi),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Sikkim,Potato (Kufri Sindhuri),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Sikkim,Potato (Kufri Badshah),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Sikkim,Potato (Kufri Lauvkar),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Sikkim,Potato (Kufri Chipsona),Vegetable,Rabi,Oct-Nov,Jan-Feb,85-125 days
Sikkim,Tomato (Pusa Ruby),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Sikkim,Tomato (Arka Vikas),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Sikkim,Tomato (Arka Saurabh),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Sikkim,Tomato (Vaishali),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Sikkim,Tomato (Abhinav),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Sikkim,Tomato (Pusa Early Dwarf),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Sikkim,Tomato (S-12),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Sikkim,Tomato (Arka Rakshak),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Sikkim,Tomato (Arka Samrat),Vegetable,Kharif,June-July,Sept-Oct,105-135 days
Sikkim,Banana (Grand Naine),Fruit,Perennial,June-July,Year-round,295-365 days
Sikkim,Banana (Robusta),Fruit,Perennial,June-July,Year-round,295-365 days
Sikkim,Banana (Dwarf Cavendish),Fruit,Perennial,June-July,Year-round,295-365 days
Sikkim,Banana (Poovan),Fruit,Perennial,June-July,Year-round,295-365 days
Sikkim,Banana (Rasthali),Fruit,Perennial,June-July,Year-round,295-365 days
Sikkim,Banana (Nendran),Fruit,Perennial,June-July,Year-round,295-365 days
Sikkim,Banana (Red Banana),Fruit,Perennial,June-July,Year-round,295-365 days
Sikkim,Banana (Elakki),Fruit,Perennial,June-July,Year-round,295-365 days
Sikkim,Cotton (BT-Cotton),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Sikkim,Cotton (H-777),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Sikkim,Cotton (MCU-5),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Sikkim,Cotton (Suvin),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Sikkim,Cotton (Bunny),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Sikkim,Cotton (Ajeet),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Sikkim,Cotton (DCH-32),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Sikkim,Cotton (JKHy-1),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Sikkim,Cotton (Varalaxmi),Fiber,Kharif,May-July,Oct-Dec,155-215 days
Sikkim,Sugarcane (CO-0238),Sugar,Annual,Jan-March,Dec-March,295-365 days
Sikkim,Sugarcane (CO-86032),Sugar,Annual,Jan-March,Dec-March,295-365 days
Sikkim,Sugarcane (CO-419),Sugar,Annual,Jan-March,Dec-March,295-365 days
Sikkim,Sugarcane (CO-740),Sugar,Annual,Jan-March,Dec-March,295-365 days
Sikkim,Sugarcane (CO-8021),Sugar,Annual,Jan-March,Dec-March,295-365 days
Sikkim,Sugarcane (CO-671),Sugar,Annual,Jan-March,Dec-March,295-365 days
Sikkim,Sugarcane (CO-94012),Sugar,Annual,Jan-March,Dec-March,295-365 days
Sikkim,Sugarcane (CO-0118),Sugar,Annual,Jan-March,Dec-March,295-365 days
Sikkim,Mustard (Pusa-Bold),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Sikkim,Mustard (Varuna),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Sikkim,Mustard (RH-30),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Sikkim,Mustard (Kranti),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Sikkim,Mustard (Giriraj),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Sikkim,Mustard (Laxmi),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Sikkim,Mustard (Pusa Jai Kisan),Oilseed,Rabi,Oct-Nov,Feb-March,105-135 days
Sikkim,Brinjal (Pusa Purple Long),Vegetable,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Brinjal (Pusa Purple Round),Vegetable,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Brinjal (Arka Kusumakar),Vegetable,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Brinjal (Arka Neelkanth),Vegetable,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Brinjal (Pusa Anmol),Vegetable,Kharif,June-July,Oct-Nov,115-155 days
Sikkim,Onion (Agrifound Dark Red),Vegetable,Rabi,Oct-Nov,March-April,135-165 days
Sikkim,Onion (N-53),Vegetable,Rabi,Oct-Nov,March-April,135-165 days
Sikkim,Onion (Pusa Red),Vegetable,Rabi,Oct-Nov,March-April,135-165 days
Sikkim,Onion (Arka Kalyan),Vegetable,Rabi,Oct-Nov,March-April,135-165 days
Sikkim,Onion (Baswant-780),Vegetable,Rabi,Oct-Nov,March-April,135-165 days
Sikkim,Onion (Arka Niketan),Vegetable,Rabi,Oct-Nov,March-April,135-165 days
Sikkim,Chilli (Pusa Jwala),Vegetable,Kharif,June-July,Oct-Nov,145-185 days
Sikkim,Chilli (Arka Lohit),Vegetable,Kharif,June-July,Oct-Nov,145-185 days
Sikkim,Chilli (G-4),Vegetable,Kharif,June-July,Oct-Nov,145-185 days
Sikkim,Chilli (Byadagi),Vegetable,Kharif,June-July,Oct-Nov,145-185 days
Sikkim,Chilli (K-2),Vegetable,Kharif,June-July,Oct-Nov,145-185 days
Sikkim,Chilli (Bhavnagari),Vegetable,Kharif,June-July,Oct-Nov,145-185 days
Sikkim,Soybean (JS-335),Oilseed,Kharif,June-July,Sept-Oct,90-120 days
Sikkim,Soybean (JS-9560),Oilseed,Kharif,June-July,Sept-Oct,90-120 days
Sikkim,Soybean (NRC-37),Oilseed,Kharif,June-July,Sept-Oct,90-120 days
Sikkim,Soybean (PK-472),Oilseed,Kharif,June-July,Sept-Oct,90-120 days
Sikkim,Soybean (Bragg),Oilseed,Kharif,June-July,Sept-Oct,90-120 days
Sikkim,Ginger (Nadia),Vegetable,Kharif,April-May,Dec-Jan,235-275 days
Sikkim,Ginger (Maran),Vegetable,Kharif,April-May,Dec-Jan,235-275 days
Sikkim,Ginger (Rio-de-Janeiro),Vegetable,Kharif,April-May,Dec-Jan,235-275 days
Sikkim,Ginger (Suprabha),Vegetable,Kharif,April-May,Dec-Jan,235-275 days
Sikkim,Turmeric (Prabha),Vegetable,Kharif,May-June,Jan-Feb,205-275 days
Sikkim,Turmeric (Pratibha),Vegetable,Kharif,May-June,Jan-Feb,205-275 days
Sikkim,Turmeric (Roma),Vegetable,Kharif,May-June,Jan-Feb,205-275 days
Sikkim,Turmeric (Suguna),Vegetable,Kharif,May-June,Jan-Feb,205-275 days
Sikkim,Grapes (Thompson Seedless),Fruit,Perennial,Jan-Feb,March-May,115-155 days
Sikkim,Grapes (Anab-e-Shahi),Fruit,Perennial,Jan-Feb,March-May,115-155 days
Sikkim,Grapes (Bangalore Blue),Fruit,Perennial,Jan-Feb,March-May,115-155 days
Sikkim,Grapes (Dilkhush),Fruit,Perennial,Jan-Feb,March-May,115-155 days
Sikkim,Grapes (Tas-e-Ganesh),Fruit,Perennial,Jan-Feb,March-May,115-155 days
Sikkim,Guava (Allahabad Safeda),Fruit,Perennial,June-July,Nov-Jan,115-155 days
Sikkim,Guava (Lucknow-49),Fruit,Perennial,June-July,Nov-Jan,115-155 days
Sikkim,Guava (Arka Mridula),Fruit,Perennial,June-July,Nov-Jan,115-155 days
Sikkim,Guava (Lalit),Fruit,Perennial,June-July,Nov-Jan,115-155 days
Sikkim,Pomegranate (Bhagwa),Fruit,Perennial,June-July,Nov-Jan,145-185 days
